"","houses","numocc","numFem","numMale","oldest","youngest","headsex","headage","net","under5","under1","under18","periph","lat","lon","hspray","site","elev","lang"
"3574","TIN_8_0030",3,2,1,56.91,6.63,"F",56.91,0,0,0,2,0,0.18604,34.94481,0,1,1753,2
"3575","TIN_8_0032",3,1,2,53.91,15.22,"M",53.91,0,0,0,2,0,0.18604,34.94479,0,1,1751,4
"3576","TIN_8_0020",3,1,2,30.73,4.38,"M",30.73,3,1,0,1,0,0.18605,34.94492,0,1,1745,5
"3577","TIN_8_0043",4,2,2,29.23,1.38,"M",29.14,0,1,0,2,0,0.18606,34.94505,0,1,1755,5
"3578","TIN_8_0018",5,2,3,35.48,5.46,"M",35.48,1,0,0,3,0,0.18609,34.94493,0,1,1747,5
"3579","TIN_8_0054",6,3,3,36.81,1.54,"M",36.81,0,1,0,4,0,0.18611,34.94482,0,1,1742,4
"3580","TIN_8_0056",3,2,1,23.81,0.7,"F",23.81,0,1,1,1,1,0.18619,34.94472,0,1,1756,4
"3581","TIN_8_0041",2,1,1,28.31,27.81,"M",27.81,0,0,0,0,0,0.18621,34.94501,0,1,1755,4
"3582","TIN_8_0033",3,1,2,21.56,2.21,"M",21.56,0,1,0,1,0,0.1864,34.94492,0,1,1734,4
"3583","TIN_8_0035",7,3,4,49.82,7.05,"M",49.82,1,0,0,2,0,0.1864,34.94495,1,1,1742,4
"3584","TIN_8_0021",2,1,1,23.89,2.12,"F",23.89,0,1,0,1,0,0.18643,34.94515,0,1,1732,4
"3585","TIN_8_0019",3,3,0,47.82,6.55,"F",47.82,1,0,0,2,0,0.18646,34.94504,1,1,1735,4
"3586","TIN_8_0017",4,3,1,30.81,11.05,"M",30.81,1,0,0,2,0,0.18647,34.94515,0,1,1745,4
"3587","TIN_8_0016",2,1,1,28.65,5.04,"F",28.65,2,0,0,1,0,0.18652,34.94512,0,1,1725,3
"3588","TIN_8_0014",4,2,2,60.58,5.3,"M",60.58,0,0,0,1,0,0.18669,34.94506,0,1,1745,4
"3589","TIN_8_0012",2,1,1,23.56,18.72,"M",23.56,0,0,0,0,0,0.18687,34.94528,0,1,1743,4
"3590","TIN_8_0011",3,1,2,26.72,2.12,"M",26.72,0,1,0,1,0,0.18688,34.94522,0,1,1745,4
"3591","TIN_8_0005",3,1,2,31.73,1.21,"M",31.73,3,1,0,1,0,0.18695,34.94532,0,1,1748,4
"3592","TIN_8_0004",3,2,1,39.32,3.04,"F",39.32,0,1,0,2,0,0.187,34.9453,0,1,1744,4
"3593","TIN_8_0006",2,1,1,27.72,24.89,"M",27.72,0,0,0,0,0,0.18702,34.94528,0,1,1744,3
"3594","TIN_8_0008",2,1,1,32.65,21.31,"M",32.65,0,0,0,0,0,0.18702,34.94537,0,1,1744,4
"3595","TIN_8_0001",6,3,3,43.9,4.71,"M",43.49,0,1,0,4,0,0.1871,34.94542,0,1,1747,4
"3596","KBW_4_0036",1,0,1,25.88,25.88,"M",25.88,0,0,0,0,0,-0.074317,34.98695,0,2,1187,2
"3597","KBW_4_0034",1,0,1,24.88,24.88,"M",24.88,0,0,0,0,0,-0.074367,34.982767,0,2,1155,2
"3598","KBW_4_0067",1,0,1,78.92,78.92,"M",78.92,0,0,0,0,0,-0.074867,34.983233,1,2,1193,2
"3599","KBW_4_0047",3,0,3,36.88,4.86,"M",36.88,0,1,0,2,0,-0.075083,34.985917,3,2,1191,2
"3600","KBW_2_0110",3,0,3,31.88,24.87,"M",31.88,0,0,0,0,0,-0.075233,34.972717,3,2,1203,2
"3601","KBW_2_0099",1,0,1,32.88,32.88,"M",32.88,0,0,0,0,0,-0.077733,34.973733,1,2,1194,2
"3602","KBW_2_0075",1,0,1,36.88,36.88,"M",36.88,1,0,0,0,0,-0.078583,34.976667,1,2,1191,2
"3603","KBW_2_0050",1,0,1,28.87,28.87,"M",28.87,0,0,0,0,0,-0.078983,34.968867,1,2,1188,2
"3604","KBW_3_0007",1,0,1,48.89,48.89,"M",48.89,0,0,0,0,0,-0.079217,34.981117,1,2,1179,2
"3605","KBW_2_0125",1,0,1,18.87,18.87,"M",18.87,0,0,0,0,0,-0.07925,34.971983,1,2,1192,2
"3606","KBW_4_0097",1,0,1,34.88,34.88,"M",34.88,1,0,0,0,0,-0.079433,34.979267,1,2,1195,2
"3607","KBW_2_0011",1,0,1,20.87,20.87,"M",20.87,0,0,0,0,0,-0.080117,34.973533,1,2,1192,2
"3608","KBC_6_0118",3,0,3,21.22,16.64,"M",21.22,0,0,0,1,0,-0.080167,34.997933,3,2,1198,2
"3609","KBW_2_0025",2,0,2,21.87,4.86,"M",21.87,0,1,0,1,0,-0.080183,34.972817,2,2,1196,2
"3610","KBW_3_0051",1,0,1,45.89,45.89,"M",45.89,0,0,0,0,0,-0.080333,34.978083,1,2,1183,2
"3611","KBW_1_0075",1,0,1,32.88,32.88,"M",32.88,0,0,0,0,0,-0.080467,34.96785,1,2,1191,2
"3612","KBW_1_0072",1,0,1,21.87,21.87,"M",21.87,0,0,0,0,0,-0.080483,34.967283,1,2,1190,2
"3613","KBW_1_0074",1,0,1,34.88,34.88,"M",34.88,0,0,0,0,0,-0.080517,34.967883,1,2,1190,2
"3614","KBW_3_0078",1,0,1,25.87,25.87,"M",25.87,0,0,0,0,0,-0.08115,34.9769,1,2,1195,2
"3615","KBW_2_0069",1,0,1,30.88,30.88,"M",30.88,0,0,0,0,0,-0.0815,34.975333,1,2,1190,2
"3616","KBW_1_0078",1,0,1,20.87,20.87,"M",20.87,0,0,0,0,0,-0.08165,34.96815,1,2,1190,2
"3617","KBW_2_0064",1,0,1,80.91,80.91,"M",80.91,0,0,0,0,0,-0.0817,34.97485,1,2,1187,2
"3618","KBW_3_0059",2,0,2,45.89,23.87,"M",45.89,0,0,0,0,0,-0.081817,34.976433,2,2,1188,2
"3619","KBW_1_0065",1,0,1,21.87,21.87,"M",21.87,0,0,0,0,0,-0.081917,34.967583,1,2,1189,2
"3620","KBW_1_0063",2,0,2,26.87,25.87,"M",25.87,0,0,0,0,0,-0.08235,34.967367,2,2,1189,2
"3621","KBW_2_0035",1,0,1,32.88,32.88,"M",32.88,0,0,0,0,0,-0.082383,34.974867,1,2,1186,2
"3622","KBW_5_0006",1,0,1,28.64,28.64,"M",28.64,0,0,0,0,0,-0.082767,34.974683,1,2,1182,2
"3623","KBW_1_0018",1,0,1,75.9,75.9,"M",75.9,0,0,0,0,0,-0.08315,34.969433,1,2,1191,2
"3624","KBW_5_0088",1,0,1,28.88,28.88,"M",28.88,0,0,0,0,0,-0.08315,34.975717,1,2,1181,2
"3625","KBW_5_0087",1,0,1,23.88,23.88,"M",23.88,0,0,0,0,0,-0.083217,34.975167,1,2,1194,2
"3626","KBW_3_0071",1,0,1,78.91,78.91,"M",78.91,0,0,0,0,0,-0.08325,34.976917,1,2,1191,2
"3627","KBW_5_0028",1,0,1,39.81,39.81,"M",39.81,0,0,0,0,0,-0.08365,34.974917,1,2,1189,2
"3628","KBC_7_0078",1,0,1,27.39,27.39,"M",27.39,0,0,0,0,0,-0.08375,34.995667,1,2,1196,2
"3629","KBW_1_0025",1,0,1,76.9,76.9,"M",76.9,0,0,0,0,0,-0.084033,34.96715,1,2,1192,2
"3630","KBC_7_0020",1,0,1,26.97,26.97,"M",26.97,0,0,0,0,0,-0.084333,34.9976,1,2,1194,2
"3631","KBW_1_0045",1,0,1,25.87,25.87,"M",25.87,0,0,0,0,0,-0.084617,34.967217,1,2,1179,2
"3632","KBC_7_0040",1,0,1,28.56,28.56,"M",28.56,0,0,0,0,0,-0.088,34.99275,1,2,1188,2
"3633","KBC_7_0033",1,0,1,27.56,27.56,"M",27.56,0,0,0,0,0,-0.08915,34.993383,1,2,1187,2
"3634","KBC_6_0182",1,0,1,58.83,58.83,"M",58.83,0,0,0,0,0,-0.0895,34.996733,1,2,1183,2
"3635","KBC_7_0021",1,0,1,63.24,63.24,"M",63.24,0,0,0,0,0,-0.0976,34.9977,1,2,1194,2
"3636","TIN_3_0118",2,0,2,49.33,15.64,"M",49.33,0,0,0,1,0,0.169283,34.979867,0,1,1796,4
"3637","TIN_17_0128",4,0,4,43.94,13.92,"M",43.94,0,0,0,2,0,0.169417,34.9196,0,1,1694,4
"3638","TIN_17_0119",1,0,1,26.93,26.93,"M",26.93,1,0,0,0,0,0.171533,34.921217,0,1,1706,4
"3639","TIN_3_0100",1,0,1,77.85,77.85,"M",77.85,0,0,0,0,0,0.171667,34.979817,0,1,1819,4
"3640","TIN_17_0109",1,0,1,80.97,80.97,"M",80.97,0,0,0,0,0,0.172167,34.918383,0,1,1669,4
"3641","TIN_17_0107",1,0,1,59.95,59.95,"M",59.95,1,0,0,0,0,0.172817,34.919483,0,1,1680,4
"3642","TIN_20_0104",2,0,2,25.93,21.93,NA,NA,0,0,0,0,1,0.173083,34.929683,0,1,1720,4
"3643","TIN_13_0123",1,0,1,28.75,28.75,"M",28.75,0,0,0,0,0,0.175817,34.93695,0,1,1705,4
"3644","TIN_3_0044",1,0,1,30.98,30.98,"M",30.98,0,0,0,0,0,0.1762,34.977867,0,1,1839,4
"3645","TIN_3_0012",2,0,2,45.66,29.81,"M",45.66,0,0,0,0,1,0.176433,34.976483,0,1,1820,4
"3646","TIN_7_0088",3,0,3,46.25,12.65,"M",46.25,3,0,0,2,0,0.176433,34.946083,0,1,1713,2
"3647","TIN_3_0006",2,0,2,35.24,17.56,"M",35.24,0,0,0,1,1,0.176683,34.97665,0,1,1823,4
"3648","TIN_10_0008",1,0,1,32.63,32.63,"M",32.63,1,0,0,0,0,0.1768,34.952933,0,1,1756,4
"3649","TIN_21_0111",2,0,2,77.96,21.92,"M",77.96,0,0,0,0,0,0.176967,34.942283,0,1,1702,4
"3650","TIN_10_0026",2,0,2,45.89,10.62,"M",45.89,0,0,0,1,0,0.17745,34.950717,0,1,1751,4
"3651","TIN_10_0016",1,0,1,40.64,40.64,"M",40.64,0,0,0,0,0,0.177583,34.951617,0,1,1751,5
"3652","TIN_10_0030",3,0,3,61.81,19.7,"M",61.81,0,0,0,0,0,0.177833,34.95095,0,1,1752,4
"3653","TIN_13_0109",3,0,3,27.75,4.74,"M",27.75,0,1,0,2,0,0.177967,34.937883,0,1,1698,4
"3654","TIN_10_0032",1,0,1,40.64,40.64,"M",40.64,0,0,0,0,0,0.178083,34.951183,0,1,1750,4
"3655","TIN_10_0092",1,0,1,26.12,26.12,"M",26.12,1,0,0,0,0,0.17815,34.947417,0,1,1729,4
"3656","TIN_10_0034",2,0,2,58.73,40.22,"M",40.22,0,0,0,0,1,0.178483,34.951433,0,1,1750,4
"3657","TIN_10_0038",1,0,1,38.05,38.05,"M",38.05,0,0,0,0,0,0.178817,34.95075,0,1,1750,5
"3658","TIN_10_0040",1,0,1,36.05,36.05,"M",36.05,1,0,0,0,0,0.179,34.950733,0,1,1749,4
"3659","TIN_10_0066",3,0,3,23.63,16.29,"M",23.63,0,0,0,1,1,0.179567,34.948667,0,1,1725,4
"3660","TIN_13_0131",1,0,1,60.78,60.78,"M",60.78,0,0,0,0,0,0.17985,34.935683,0,1,1692,4
"3661","TIN_10_0134",1,0,1,23.87,23.87,"M",23.87,1,0,0,0,0,0.18055,34.947383,1,1,1730,4
"3662","TIN_10_0136",1,0,1,27.88,27.88,"M",27.88,0,0,0,0,0,0.18055,34.947383,0,1,1730,4
"3663","TIN_11_0106",1,0,1,40.93,40.93,"M",40.93,0,0,0,0,0,0.18145,34.9422,0,1,1710,4
"3664","CHP_10_0116",1,0,1,63.93,63.93,"M",63.93,0,0,0,0,0,0.181583,34.928417,0,1,1656,4
"3665","CHP_10_0112",1,0,1,30.91,30.91,"M",30.91,0,0,0,0,0,0.183233,34.930183,0,1,1662,4
"3666","CHP_1_0122",1,0,1,72.95,72.95,"M",72.95,0,0,0,0,0,0.188617,34.929567,0,1,1643,4
"3667","CHP_4_0004",1,0,1,46.51,46.51,"M",46.51,0,0,0,0,0,0.188833,34.9581,0,1,1749,2
"3668","CHP_1_0102",1,0,1,56.93,56.93,"M",56.93,0,0,0,0,0,0.18965,34.933817,0,1,1675,4
"3669","CHP_4_0076",3,0,3,39.42,31.5,"M",31.5,0,0,0,0,1,0.19025,34.95425,0,1,1732,5
"3670","KBK_12_0026",1,0,1,66.87,66.87,"M",66.87,0,0,0,0,0,0.1907,34.9721,0,1,1803,5
"3671","CHP_4_0084",1,0,1,25.91,25.91,"M",25.91,0,0,0,0,0,0.1911,34.95435,0,1,1728,4
"3672","CHP_1_0149",1,0,1,20.91,20.91,"M",20.91,0,0,0,0,0,0.19195,34.932283,0,1,1651,4
"3673","KBK_15_0010",1,0,1,70.88,70.88,"M",70.88,0,0,0,0,0,0.1934,34.961983,0,1,1734,4
"3674","KBK_16_0028",1,0,1,34.86,34.86,"M",34.86,1,0,0,0,0,0.19405,34.959583,0,1,1705,4
"3675","CHP_4_0102",1,0,1,23.58,23.58,"M",23.58,0,0,0,0,0,0.194267,34.95525,1,1,1703,4
"3676","KBK_15_0050",1,0,1,58.87,58.87,"M",58.87,0,0,0,0,0,0.194733,34.968217,0,1,1780,4
"3677","KBK_11_0074",1,0,1,48.86,48.86,"M",48.86,0,0,0,0,0,0.1951,34.9664,0,1,1780,4
"3678","KBK_12_0020",1,0,1,36.85,36.85,"M",36.85,0,0,0,0,0,0.1953,34.974183,0,1,1852,5
"3679","KBK_11_0051",1,0,1,22.85,22.85,NA,NA,0,0,0,0,0,0.196817,34.966333,0,1,1806,4
"3680","CHP_7_0123",3,0,3,51.93,30.92,"M",51.93,0,0,0,0,0,0.196833,34.928667,0,1,1596,4
"3681","KBK_15_0039",1,0,1,72.88,72.88,"M",72.88,0,0,0,0,0,0.196883,34.9689,0,1,1834,4
"3682","KBK_11_0029",1,0,1,78.88,78.88,"M",78.88,1,0,0,0,0,0.196967,34.963933,0,1,1760,4
"3683","CHP_7_0118",1,0,1,30.92,30.92,"M",30.92,0,0,0,0,0,0.197117,34.929667,0,1,1612,4
"3684","KBK_11_0052",1,0,1,64.87,64.87,"M",64.87,0,0,0,0,0,0.197133,34.96595,0,1,1804,4
"3685","KBK_11_0019",1,0,1,37.85,37.85,"M",37.85,0,0,0,0,0,0.197283,34.963767,0,1,1764,4
"3686","KBK_11_0082",1,0,1,76.88,76.88,"M",76.88,0,0,0,0,0,0.197467,34.960983,0,1,1716,4
"3687","KBK_15_0038",1,0,1,58.87,58.87,"M",58.87,0,0,0,0,0,0.197733,34.968767,0,1,1837,4
"3688","KBK_11_0064",1,0,1,36.85,36.85,"M",36.85,0,0,0,0,0,0.198283,34.96715,0,1,1826,4
"3689","KBK_11_0062",1,0,1,80.88,80.88,"M",80.88,0,0,0,0,0,0.19865,34.96775,0,1,1828,4
"3690","KBK_16_0002",1,0,1,20.84,20.84,"M",20.84,0,0,0,0,0,0.200983,34.959617,0,1,1682,4
"3691","KBK_13_0046",1,0,1,74.94,74.94,"M",74.94,0,0,0,0,0,0.202183,34.98395,0,1,1919,5
"3692","KBK_16_0008",1,0,1,56.87,56.87,"M",56.87,0,0,0,0,0,0.2031,34.955983,0,1,1677,4
"3693","KBK_17_0045",2,0,2,22.84,17.84,NA,NA,0,0,0,1,0,0.205033,34.959417,0,1,1699,5
"3694","KBK_17_0046",4,0,4,33.85,6.83,NA,NA,0,0,0,3,0,0.205183,34.959633,0,1,1698,5
"3695","KBK_13_0034",4,0,4,54.92,18.9,"M",54.92,0,0,0,0,0,0.2063,34.9867,0,1,2004,5
"3696","KBK_17_0038",1,0,1,30.85,30.85,"M",30.85,1,0,0,0,0,0.207767,34.9635,0,1,1718,5
"3697","KBK_17_0039",2,0,2,60.87,25.84,"M",60.87,0,0,0,0,0,0.207883,34.963617,0,1,1722,4
"3698","KBK_17_0008",1,0,1,81.87,81.87,"M",81.87,1,0,0,0,0,0.20865,34.95945,1,1,1692,4
"3699","KBK_6_0067",1,0,1,76.87,76.87,"M",76.87,0,0,0,0,0,0.21335,34.980333,0,1,1942,5
"3700","KBK_5_0031",1,0,1,48.92,48.92,"M",48.92,0,0,0,0,0,0.224583,34.9791,0,1,1843,4
"3701","KBK_6_0061",1,0,1,100.89,100.89,"M",100.89,0,0,0,0,0,0.226717,34.98285,0,1,2082,5
"3702","KBK_1_0152",1,0,1,30.9,30.9,"M",30.9,0,0,0,0,0,0.230067,34.962367,0,1,1670,2
"3703","KBK_1_0154",1,0,1,25.9,25.9,"M",25.9,0,0,0,0,0,0.230067,34.962317,0,1,1672,2
"3704","KBK_1_0151",1,0,1,37.91,37.91,"M",37.91,1,0,0,0,0,0.230083,34.962333,0,1,1671,5
"3705","KBK_1_0153",1,0,1,31.9,31.9,"M",31.9,0,0,0,0,0,0.230083,34.962383,0,1,1672,2
"3706","KBK_1_0144",1,0,1,18.9,18.9,"M",18.9,0,0,0,0,0,0.234267,34.957467,0,1,1704,4
"3707","KBK_3_0101",1,0,1,44.84,44.84,"M",44.84,0,0,0,0,0,0.23445,34.9734,0,1,1762,4
"3708","KBK_2_0120",1,0,1,30.9,30.9,"M",30.9,0,0,0,0,0,0.234683,34.963967,0,1,1671,4
"3709","KBK_1_0135",1,0,1,60.88,60.88,"M",60.88,0,0,0,0,0,0.235867,34.955533,0,1,1697,4
"3710","CHP_8_0006",1,0,1,44.79,44.79,"M",44.79,0,0,0,0,0,0.18213,34.97355,0,1,1805,5
"3711","CHP_8_0096",1,0,1,36.79,36.79,"M",36.79,0,0,0,0,0,0.18287,34.97733,0,1,1793,4
"3712","CHP_8_0047",1,0,1,16.69,16.69,"M",16.69,0,0,0,1,0,0.18296,34.97152,0,1,1798,4
"3713","CHP_8_0098",1,0,1,70.81,70.81,"M",70.81,0,0,0,0,0,0.18306,34.97739,0,1,1797,4
"3714","CHP_8_104",1,0,1,35.79,35.79,"M",35.79,0,0,0,0,0,0.18324,34.97755,0,1,1807,4
"3715","CHP_8_0124",2,0,2,56.72,12.27,"M",56.72,0,0,0,1,0,0.1833,34.98137,0,1,1835,4
"3716","CHP_8_0082",1,0,1,29.45,29.45,"M",29.45,1,0,0,0,0,0.18346,34.97783,0,1,1818,5
"3717","CHP_8_0092",2,0,2,42.79,28.45,"M",42.79,0,0,0,0,1,0.18364,34.97626,0,1,1789,4
"3718","CHP_8_0112",2,0,2,20.94,18.69,"M",18.69,0,0,0,0,0,0.18406,34.97901,0,1,1807,5
"3719","CHP_2_0029",1,0,1,23.78,23.78,"M",23.78,1,0,0,0,0,0.18459,34.94326,0,1,1706,4
"3720","CHP_8_0011",1,0,1,37.7,37.7,"M",37.7,0,0,0,0,0,0.18475,34.96849,0,1,1733,4
"3721","CHP_8_0071",1,0,1,28.28,28.28,"M",28.28,0,0,0,0,0,0.18483,34.97752,0,1,1801,4
"3722","CHP_2_0033",1,0,1,96.91,96.91,"M",96.91,0,0,0,0,0,0.18504,34.94233,1,1,1700,4
"3723","CHP_2_0028",1,0,1,55.97,55.97,"M",55.97,0,0,0,0,0,0.18509,34.94065,0,1,1694,5
"3724","CHP_3_0058",1,0,1,68.81,68.81,"M",68.81,0,0,0,0,0,0.18661,34.95024,0,1,1721,5
"3725","CHP_5_0058",1,0,1,48.88,48.88,"M",48.88,0,0,0,0,0,0.18676,34.96396,0,1,1725,4
"3726","CHP_3_0036",1,0,1,48.8,48.8,"M",48.8,0,0,0,0,0,0.18677,34.9493,0,1,1712,4
"3727","CHP_3_0071",3,0,3,34.3,3.44,"M",34.3,0,1,0,2,0,0.18685,34.95162,0,1,1733,4
"3728","CHP_5_0059",1,0,1,28.29,28.29,"M",28.29,0,0,0,0,0,0.18685,34.96384,0,1,1728,4
"3729","CHP_5_0010",1,0,1,40.79,40.79,"M",40.79,0,0,0,0,0,0.18693,34.96334,0,1,1779,5
"3730","CHP_2_0053",1,0,1,26.28,26.28,"M",26.28,0,0,0,0,0,0.18727,34.94081,0,1,1689,4
"3731","CHP_3_0046",1,0,1,45.8,45.8,"M",45.8,0,0,0,0,0,0.18739,34.94965,0,1,1723,4
"3732","CHP_3_0026",1,0,1,23.78,23.78,"M",23.78,0,0,0,0,0,0.18745,34.94866,0,1,1716,5
"3733","CHP_2_0106",1,0,1,20.36,20.36,"M",20.36,1,0,0,0,0,0.18772,34.93911,0,1,1688,3
"3734","CHP_2_0116",1,0,1,30.62,30.62,"M",30.62,0,0,0,0,0,0.18815,34.93736,0,1,1692,4
"3735","CHP_3_0035",1,0,1,26.7,26.7,"M",26.7,1,0,0,0,0,0.1882,34.9498,0,1,1725,4
"3736","CHP_3_0094",1,0,1,22.78,22.78,"M",22.78,0,0,0,0,0,0.18836,34.95369,0,1,1729,3
"3737","CHP_3_0104",2,0,2,71.82,17.78,"M",71.82,1,0,0,1,0,0.18838,34.95418,0,1,1732,3
"3738","CHP_3_0106",2,0,2,23.78,10.78,"M",23.78,0,0,0,1,0,0.18838,34.95418,0,1,1732,3
"3739","CHP_4_0005",1,0,1,24.41,24.41,"M",24.41,0,0,0,0,0,0.18838,34.95945,0,1,1738,5
"3740","CHP_3_0086",1,0,1,31.13,31.13,"M",31.13,0,0,0,0,0,0.1884,34.95307,0,1,1748,5
"3741","CHP_3_0081",2,0,2,44.71,38.46,"M",44.71,0,0,0,0,1,0.18845,34.95214,0,1,1753,4
"3742","CHP_4_0011",1,0,1,84.87,84.87,"M",84.87,0,0,0,0,0,0.1885,34.95983,0,1,1746,4
"3743","CHP_2_0113",2,0,2,23.87,19.53,"M",19.53,0,0,0,0,1,0.18864,34.9362,0,1,1688,4
"3744","CHP_3_0031",2,0,2,46.72,19.2,"M",46.72,0,0,0,0,1,0.18867,34.94903,0,1,1717,4
"3745","CHP_5_0003",1,0,1,41.3,41.3,"M",41.3,1,0,0,0,0,0.18891,34.95459,0,1,1735,5
"3746","CHP_2_0075",1,0,1,32.71,32.71,"M",32.71,0,0,0,0,0,0.18912,34.94034,0,1,1677,4
"3747","CHP_3_0120",2,0,2,22.79,20.78,"M",20.78,0,0,0,0,0,0.18913,34.95491,0,1,1734,5
"3748","CHP_2_0117",1,0,1,20.78,20.78,"M",20.78,0,0,0,0,0,0.18944,34.93691,0,1,1679,4
"3749","CHP_11_0003",1,0,1,30.82,30.82,"M",30.82,0,0,0,0,0,0.18947,34.94834,0,1,1727,4
"3750","CHP_4_0031",1,0,1,50.51,50.51,"M",50.51,1,0,0,0,0,0.19029,34.96018,0,1,1736,4
"3751","CHP_2_0201",1,0,1,24.62,24.62,"M",24.62,1,0,0,0,0,0.19079,34.93494,0,1,1666,4
"3752","CHP_2_0089",3,0,3,38.79,7.77,"M",38.79,0,0,0,2,0,0.1908,34.94016,0,1,1654,4
"3753","CHP_4_0027",2,0,2,35.75,31.16,"M",35.75,0,0,0,0,0,0.19085,34.95993,0,1,1732,4
"3754","CHP_2_0173",1,0,1,38.63,38.63,"M",38.63,1,0,0,0,0,0.19109,34.93635,0,1,1662,5
"3755","CHP_4_0035",2,0,2,40.42,15.49,"M",40.42,0,0,0,1,0,0.19118,34.95944,0,1,1724,4
"3756","CHP_2_0171",1,0,1,25.2,25.2,"M",25.2,1,0,0,0,0,0.19123,34.93613,0,1,1661,5
"3757","CHP_11_0008",2,0,2,39.92,25.57,"M",39.92,0,0,0,0,1,0.19162,34.94921,0,1,1697,4
"3758","CHP_2_0018",1,0,1,50.96,50.96,"M",50.96,0,0,0,0,0,0.1918,34.93512,0,1,1662,4
"3759","CHP_2_0185",1,0,1,21.78,21.78,"M",21.78,0,0,0,0,0,0.19271,34.93588,0,1,1655,4
"3760","CHP_4_0053",1,0,1,46.76,46.76,"M",46.76,0,0,0,0,0,0.19295,34.95658,0,1,1713,4
"3761","CHP_2_0199",1,0,1,12.61,12.61,"M",12.61,0,0,0,1,0,0.19321,34.93615,0,1,1640,4
"3762","CHP_11_0039",1,0,1,28.74,28.74,"M",28.74,0,0,0,0,0,0.19333,34.94712,0,1,1681,4
"3763","CHP_11_0033",1,0,1,32.74,32.74,"M",32.74,1,0,0,0,0,0.19342,34.94751,0,1,1687,4
"3764","CHP_11_0035",3,0,3,41.58,5.56,"M",41.58,0,0,0,2,0,0.19344,34.94749,0,1,1679,4
"3765","CHP_2_0193",1,0,1,27.62,27.62,"M",27.62,0,0,0,0,0,0.19412,34.93642,0,1,1643,4
"3766","CHP_2_0155",1,0,1,46.88,46.88,"M",46.88,0,0,0,0,0,0.1944,34.9381,0,1,1635,4
"3767","CHP_11_0063",1,0,1,35.5,35.5,"M",35.5,1,0,0,0,0,0.19513,34.94499,0,1,1655,4
"3768","CHP_11_0083",2,0,2,32.24,27.91,"M",32.24,2,0,0,0,1,0.19515,34.94384,2,1,1641,4
"3769","CHP_2_0172",1,0,1,23.36,23.36,"M",23.36,0,0,0,0,0,0.19518,34.93917,0,1,1628,4
"3770","CHP_11_0135",1,0,1,25.82,25.82,"M",25.82,0,0,0,0,0,0.19624,34.93963,0,1,1620,4
"3771","CHP_6_0019",2,0,2,23.53,21.77,"M",23.53,2,0,0,0,0,0.19651,34.93755,2,1,1618,4
"3772","CHP_6_0013",1,0,1,36.37,36.37,"M",36.37,0,0,0,0,0,0.19657,34.93855,1,1,1621,4
"3773","CHP_6_0017",2,0,2,40.45,4.43,"M",40.45,0,1,0,1,0,0.19668,34.93811,2,1,1621,4
"3774","CHP_6_0041",1,0,1,39.78,39.78,"M",39.78,0,0,0,0,0,0.19745,34.93555,0,1,1608,4
"3775","CHP_11_0147",1,0,1,40.59,40.59,"M",40.59,0,0,0,0,0,0.19811,34.93826,0,1,1624,4
"3776","CHP_6_0056",1,0,1,40.78,40.78,"M",40.78,0,0,0,0,0,0.19832,34.92767,0,1,1602,4
"3777","CHP_6_0060",1,0,1,28.86,28.86,"M",28.86,0,0,0,0,0,0.19846,34.92773,0,1,1603,4
"3778","CHP_6_0061",2,0,2,23.85,22.94,"M",23.85,0,0,0,0,0,0.19921,34.93491,0,1,1619,4
"3779","CHP_6_0050",1,0,1,37.62,37.62,"M",37.62,0,0,0,0,0,0.1996,34.92755,0,1,1604,4
"3780","CHP_6_0071",1,0,1,46.96,46.96,"M",46.96,0,0,0,0,0,0.19972,34.9321,0,1,1606,4
"3781","CHP_11_0146",1,0,1,30.24,30.24,"M",30.24,0,0,0,0,0,0.19974,34.93908,0,1,1650,4
"3782","CHP_6_0066",1,0,1,51.04,51.04,"M",51.04,1,0,0,0,0,0.20012,34.93407,0,1,1620,4
"3783","CHP_6_0075",1,0,1,83.9,83.9,"M",83.9,0,0,0,0,0,0.20013,34.93179,0,1,1629,4
"3784","CHP_11_0175",1,0,1,21.66,21.66,"M",21.66,0,0,0,0,0,0.20052,34.93443,0,1,1621,4
"3785","CHP_6_0042",1,0,1,25.94,25.94,"M",25.94,0,0,0,0,0,0.20088,34.92791,0,1,1609,4
"3786","CHP_6_0089",1,0,1,81.89,81.89,"M",81.89,0,0,0,0,0,0.20088,34.92858,0,1,1607,4
"3787","CHP_11_0130",2,0,2,77.85,26.49,"M",77.85,0,0,0,0,0,0.201,34.93926,0,1,1666,4
"3788","CHP_6_0087",1,0,1,46.96,46.96,"M",46.96,0,0,0,0,0,0.20128,34.92845,0,1,1611,4
"3789","CHP_9_0146",2,0,2,46.37,20.1,"M",46.37,1,0,0,0,1,0.2016,34.93437,0,1,1616,4
"3790","CHP_9_0188",1,0,1,44.04,44.04,"M",44.04,0,0,0,0,0,0.20204,34.93604,0,1,1628,4
"3791","CHP_9_0128",2,0,2,59.97,19.69,"M",59.97,0,0,0,0,0,0.20206,34.93694,0,1,1637,4
"3792","CHP_9_0020",2,0,2,40.78,5.43,"M",40.78,0,0,0,1,0,0.20237,34.94266,0,1,1648,4
"3793","CHP_9_0094",1,0,1,67.89,67.89,"M",67.89,0,0,0,0,0,0.20278,34.94026,0,1,1653,4
