site,Sublocat,village,Collector,Subcode,Villcode,House,Elevation,Lat,Long,HHUNCODE,Sex,Age,HHhead,Relate,NetHH,HHspray,Lang
HIGH,Tindinyo,Mombor B,FEISAL K. KURGAT,TIN,06,0009,1781.000000,0.176630,34.962660,TIN060009,M,8.05,N,7,N,N,4.000000
HIGH,Tindinyo,Mombor B,FEISAL K. KURGAT,TIN,06,0009,1781.000000,0.176630,34.962660,TIN060009,M,9.88,N,7,N,N,4.000000
High,Tindinyo,Chakoror,FEISAL K. KURGAT,TIN,07,0097,1700.000000,0.176630,34.944140,TIN070097,M,28.15,Y,1,N,N,4.000000
High,Tindinyo,Chakoror,FEISAL K. KURGAT,TIN,07,0097,1700.000000,0.176630,34.944140,TIN070097,M,4.56,N,7,N,N,4.000000
High,Tindinyo,Seminary,FEISAL K. KURGAT,TIN,10,0015,1738.000000,0.176630,34.950850,TIN100015,M,12.12,N,9,Y,N,4.000000
High,Tindinyo,Seminary,FEISAL K. KURGAT,TIN,10,0015,1738.000000,0.176630,34.950850,TIN100015,M,28.71,N,7,N,N,4.000000
High,Tindinyo,Seminary,FEISAL K. KURGAT,TIN,10,0015,1738.000000,0.176630,34.950850,TIN100015,M,19.79,N,7,N,N,4.000000
High,Tindinyo,Seminary,FEISAL K. KURGAT,TIN,10,0019,1741.000000,0.176630,34.950410,TIN100019,M,24.21,Y,1,N,N,4.000000
HIGH,Tindinyo,Kapsiago B,DAVID SANG,TIN,02,0068,1814.000000,0.176650,34.970600,TIN020068,M,2.46,N,9,N,N,5.000000
HIGH,Tindinyo,Kapsiago B,DAVID SANG,TIN,02,0068,1814.000000,0.176650,34.970600,TIN020068,M,2.70,N,9,N,N,5.000000
HIGH,Tindinyo,Kapsiago B,DAVID SANG,TIN,02,0068,1814.000000,0.176650,34.970600,TIN020068,M,9.96,N,7,N,N,5.000000
HIGH,Tindinyo,Kapsiago B,DAVID SANG,TIN,02,0068,1814.000000,0.176650,34.970600,TIN020068,M,19.72,N,7,N,N,5.000000
HIGH,Tindinyo,Kapsiago B,DAVID SANG,TIN,02,0068,1814.000000,0.176650,34.970600,TIN020068,M,23.97,N,7,Y,N,5.000000
HIGH,Tindinyo,Kapsiago B,DAVID SANG,TIN,02,0068,1814.000000,0.176650,34.970600,TIN020068,M,60.83,Y,1,N,N,5.000000
HIGH,Tindinyo,Kapsiago B,FEISAL K. KURGAT,TIN,02,0061,1779.000000,0.176660,34.969830,TIN020061,M,14.55,N,9,N,N,4.000000
HIGH,Tindinyo,Kapsiago A,DAVID SANG,TIN,01,0010,1785.000000,0.176690,34.978580,TIN010010,M,38.98,Y,1,Y,N,5.000000
HIGH,Tindinyo,Kapsiago A,DAVID SANG,TIN,01,0010,1785.000000,0.176690,34.978580,TIN010010,M,11.21,N,7,Y,N,5.000000
HIGH,Tindinyo,Kapsiago A,DAVID SANG,TIN,01,0010,1785.000000,0.176690,34.978580,TIN010010,M,5.95,N,7,Y,N,5.000000
High,Tindinyo,Seminary,FEISAL K. KURGAT,TIN,10,0053,1732.000000,0.176690,34.948720,TIN100053,M,33.63,Y,1,N,N,4.000000
High,Tindinyo,Seminary,FEISAL K. KURGAT,TIN,10,0053,1732.000000,0.176690,34.948720,TIN100053,M,5.03,N,7,N,N,4.000000
HIGH,Tindinyo,Kapsiago A,DAVID SANG,TIN,01,0042,1808.000000,0.176700,34.979620,TIN010042,M,30.31,Y,1,N,N,4.000000
HIGH,Tindinyo,Kapsiago B,DAVID SANG,TIN,02,0058,1817.000000,0.176760,34.972190,TIN020058,M,50.82,Y,1,N,N,4.000000
HIGH,Tindinyo,Kapsiago B,DAVID SANG,TIN,02,0058,1817.000000,0.176760,34.972190,TIN020058,M,6.21,N,7,N,N,4.000000
HIGH,Tindinyo,Kapsiago B,FEISAL K. KURGAT,TIN,02,0063,1804.000000,0.176770,34.969830,TIN020063,M,29.81,Y,1,N,N,4.000000
HIGH,Tindinyo,Kapsiago A,DAVID SANG,TIN,01,0008,1805.000000,0.176780,34.978200,TIN010008,M,67.83,Y,1,N,N,4.000000
HIGH,Tindinyo,Kapsiago A,DAVID SANG,TIN,01,0008,1805.000000,0.176780,34.978200,TIN010008,M,30.31,N,14,N,N,4.000000
HIGH,Tindinyo,Kapsiago B,DAVID SANG,TIN,02,0116,1821.000000,0.176790,34.972760,TIN020116,M,4.55,N,7,N,N,4.000000
HIGH,Tindinyo,Kapsiago B,DAVID SANG,TIN,02,0116,1821.000000,0.176790,34.972760,TIN020116,M,8.88,N,7,N,N,4.000000
HIGH,Tindinyo,Kapsiago B,DAVID SANG,TIN,02,0116,1821.000000,0.176790,34.972760,TIN020116,M,44.82,Y,1,Y,N,4.000000
High,Tindinyo,Chakoror,FEISAL K. KURGAT,TIN,07,0099,1701.000000,0.176820,34.944580,TIN070099,M,23.82,Y,1,N,N,4.000000
High,Tindinyo,Seminary,FEISAL K. KURGAT,TIN,10,0023,1744.000000,0.176820,34.950160,TIN100023,M,22.12,N,7,Y,Y,4.000000
High,Tindinyo,Seminary,FEISAL K. KURGAT,TIN,10,0023,1744.000000,0.176820,34.950160,TIN100023,M,10.78,N,9,Y,Y,4.000000
HIGH,Tindinyo,Mombor A,FEISAL K. KURGAT,TIN,05,0025,1787.000000,0.176860,34.958450,TIN050025,M,11.62,N,7,N,N,2.000000
HIGH,Tindinyo,Mombor A,FEISAL K. KURGAT,TIN,05,0025,1787.000000,0.176860,34.958450,TIN050025,M,4.28,N,7,N,N,2.000000
HIGH,Tindinyo,Mombor A,FEISAL K. KURGAT,TIN,05,0025,1787.000000,0.176860,34.958450,TIN050025,M,9.37,N,7,N,N,2.000000
High,Tindinyo,Seminary,FEISAL K. KURGAT,TIN,10,0037,1728.000000,0.176880,34.948210,TIN100037,M,9.03,N,7,N,N,4.000000
High,Tindinyo,Seminary,FEISAL K. KURGAT,TIN,10,0037,1728.000000,0.176880,34.948210,TIN100037,M,32.47,Y,1,N,N,4.000000
High,Tindinyo,Seminary,FEISAL K. KURGAT,TIN,10,0037,1728.000000,0.176880,34.948210,TIN100037,M,1.36,N,7,N,N,4.000000
HIGH,Tindinyo,Kapsiago A,DAVID SANG,TIN,01,0006,1800.000000,0.176890,34.977210,TIN010006,M,12.30,N,7,N,N,4.000000
HIGH,Tindinyo,Kapsiago A,DAVID SANG,TIN,01,0006,1800.000000,0.176890,34.977210,TIN010006,M,10.38,N,7,N,N,4.000000
HIGH,Tindinyo,Kapsiago A,DAVID SANG,TIN,01,0006,1800.000000,0.176890,34.977210,TIN010006,M,67.83,Y,1,N,N,4.000000
HIGH,Tindinyo,Kapsiago A,DAVID SANG,TIN,01,0044,1837.000000,0.176890,34.977640,TIN010044,M,23.72,N,7,N,N,4.000000
HIGH,Tindinyo,Kapsiago A,DAVID SANG,TIN,01,0044,1837.000000,0.176890,34.977640,TIN010044,M,7.38,N,9,N,N,4.000000
HIGH,Tindinyo,Kapsiago B,FEISAL K. KURGAT,TIN,02,0113,1822.000000,0.176890,34.972930,TIN020113,M,6.79,N,7,N,N,2.000000
HIGH,Tindinyo,Kapsiago B,FEISAL K. KURGAT,TIN,02,0113,1822.000000,0.176890,34.972930,TIN020113,M,10.63,N,7,N,N,2.000000
HIGH,Tindinyo,Kapsiago B,FEISAL K. KURGAT,TIN,02,0113,1822.000000,0.176890,34.972930,TIN020113,M,16.38,N,7,N,N,2.000000
HIGH,Tindinyo,Kapsiago B,FEISAL K. KURGAT,TIN,02,0113,1822.000000,0.176890,34.972930,TIN020113,M,50.82,Y,1,N,N,2.000000
HIGH,Tindinyo,Kapsiago B,FEISAL K. KURGAT,TIN,02,0065,1805.000000,0.176900,34.969940,TIN020065,M,33.56,Y,1,N,N,4.000000
High,Tindinyo,Seminary,FEISAL K. KURGAT,TIN,10,0039,1731.000000,0.176910,34.948460,TIN100039,M,38.13,Y,1,N,N,4.000000
HIGH,Tindinyo,Kapsiago B,DAVID SANG,TIN,02,0112,1824.000000,0.176970,34.972280,TIN020112,M,18.72,N,9,N,N,4.000000
HIGH,Tindinyo,Kapsiago A,FEISAL K. KURGAT,TIN,01,0041,1808.000000,0.176980,34.978650,TIN010041,M,3.87,N,9,Y,Y,4.000000
HIGH,Tindinyo,Kapsiago A,FEISAL K. KURGAT,TIN,01,0041,1808.000000,0.176980,34.978650,TIN010041,M,6.46,N,9,Y,Y,4.000000
HIGH,Tindinyo,Kapsiago A,FEISAL K. KURGAT,TIN,01,0041,1808.000000,0.176980,34.978650,TIN010041,M,10.79,N,9,Y,Y,4.000000
HIGH,Tindinyo,Kapsiago A,FEISAL K. KURGAT,TIN,01,0041,1808.000000,0.176980,34.978650,TIN010041,M,24.56,N,13,N,Y,4.000000
HIGH,Tindinyo,Cheptal,FEISAL K. KURGAT,TIN,04,0027,1784.000000,0.176980,34.964670,TIN040027,M,22.88,N,7,N,N,5.000000
HIGH,Tindinyo,Cheptal,FEISAL K. KURGAT,TIN,04,0027,1784.000000,0.176980,34.964670,TIN040027,M,2.95,N,9,N,N,5.000000
HIGH,Tindinyo,Kapsiago B,DAVID SANG,TIN,02,0034,1786.000000,0.177050,34.968130,TIN020034,M,6.88,N,7,Y,N,4.000000
HIGH,Tindinyo,Kapsiago B,DAVID SANG,TIN,02,0034,1786.000000,0.177050,34.968130,TIN020034,M,0.37,N,7,Y,N,4.000000
HIGH,Tindinyo,Kapsiago B,DAVID SANG,TIN,02,0034,1786.000000,0.177050,34.968130,TIN020034,M,4.79,N,7,N,N,4.000000
HIGH,Tindinyo,Kapsiago B,DAVID SANG,TIN,02,0034,1786.000000,0.177050,34.968130,TIN020034,M,38.40,Y,1,Y,N,4.000000
HIGH,Tindinyo,Kapsiago B,DAVID SANG,TIN,02,0034,1786.000000,0.177050,34.968130,TIN020034,M,7.88,N,7,Y,N,4.000000
HIGH,Tindinyo,Kapsiago B,FEISAL K. KURGAT,TIN,02,0057,1819.000000,0.177050,34.971290,TIN020057,M,37.40,Y,1,Y,N,4.000000
HIGH,Tindinyo,Mombor A,FEISAL K. KURGAT,TIN,05,0023,1796.000000,0.177060,34.958890,TIN050023,M,46.81,Y,1,Y,N,4.000000
HIGH,Tindinyo,Mombor A,FEISAL K. KURGAT,TIN,05,0023,1796.000000,0.177060,34.958890,TIN050023,M,20.96,N,7,N,N,4.000000
HIGH,Tindinyo,Mombor A,FEISAL K. KURGAT,TIN,05,0023,1796.000000,0.177060,34.958890,TIN050023,M,19.96,N,7,N,N,4.000000
HIGH,Tindinyo,Mombor A,FEISAL K. KURGAT,TIN,05,0023,1796.000000,0.177060,34.958890,TIN050023,M,2.28,N,9,Y,N,4.000000
HIGH,Tindinyo,Kapsiago B,FEISAL K. KURGAT,TIN,02,0159,1822.000000,0.177070,34.973510,TIN020159,M,27.22,Y,1,Y,N,4.000000
HIGH,Tindinyo,Kapsiago B,FEISAL K. KURGAT,TIN,02,0159,1822.000000,0.177070,34.973510,TIN020159,M,1.70,N,7,Y,N,4.000000
HIGH,Tindinyo,Mombor B,DAVID K. SANG,TIN,06,0010,1782.000000,0.177070,34.962090,TIN060010,M,3.96,N,7,N,N,4.000000
HIGH,Tindinyo,Mombor B,DAVID K. SANG,TIN,06,0010,1782.000000,0.177070,34.962090,TIN060010,M,46.41,Y,1,N,N,3.000000
HIGH,Tindinyo,Mombor B,DAVID K. SANG,TIN,06,0010,1782.000000,0.177070,34.962090,TIN060010,M,11.05,N,7,N,N,4.000000
HIGH,Tindinyo,Mombor B,DAVID K. SANG,TIN,06,0010,1782.000000,0.177070,34.962090,TIN060010,M,6.13,N,7,N,N,4.000000
HIGH,Tindinyo,Kapsiago A,FEISAL K. KURGAT,TIN,01,0059,1848.000000,0.177090,34.982190,TIN010059,M,13.55,N,7,N,N,4.000000
HIGH,Tindinyo,Kapsiago A,FEISAL K. KURGAT,TIN,01,0059,1848.000000,0.177090,34.982190,TIN010059,M,5.63,N,7,N,N,4.000000
HIGH,Tindinyo,Kapsiago A,FEISAL K. KURGAT,TIN,01,0059,1848.000000,0.177090,34.982190,TIN010059,M,2.37,N,7,Y,N,4.000000
HIGH,Tindinyo,Kapsiago B,FEISAL K. KURGAT,TIN,02,0160,1822.000000,0.177090,34.973480,TIN020160,M,27.14,Y,1,N,N,2.000000
HIGH,Tindinyo,Kapsiago B,FEISAL K. KURGAT,TIN,02,0160,1822.000000,0.177090,34.973480,TIN020160,M,5.04,N,7,N,N,2.000000
HIGH,Tindinyo,Kapsiago B,FEISAL K. KURGAT,TIN,02,0059,1818.000000,0.177130,34.971380,TIN020059,M,33.56,Y,1,N,N,4.000000
HIGH,Tindinyo,Mombor B,DAVID K. SANG,TIN,06,0008,1782.000000,0.177130,34.961900,TIN060008,M,71.84,Y,1,Y,N,3.000000
HIGH,Tindinyo,Kapsiago A,DAVID SANG,TIN,01,0004,1796.000000,0.177150,34.977160,TIN010004,M,16.79,N,9,Y,N,4.000000
HIGH,Tindinyo,Kapsiago A,DAVID SANG,TIN,01,0004,1796.000000,0.177150,34.977160,TIN010004,M,15.79,N,9,Y,N,4.000000
HIGH,Tindinyo,Kapsiago B,DAVID SANG,TIN,02,0118,1822.000000,0.177150,34.972980,TIN020118,M,1.38,N,9,N,N,4.000000
HIGH,Tindinyo,Kapsiago B,DAVID SANG,TIN,02,0118,1822.000000,0.177150,34.972980,TIN020118,M,1.38,N,9,N,N,4.000000
HIGH,Tindinyo,Kapsiago B,DAVID SANG,TIN,02,0118,1822.000000,0.177150,34.972980,TIN020118,M,14.64,N,7,N,N,4.000000
HIGH,Tindinyo,Kapsiago B,DAVID SANG,TIN,02,0118,1822.000000,0.177150,34.972980,TIN020118,M,8.71,N,9,N,N,4.000000
HIGH,Tindinyo,Kapsiago A,FEISAL K. KURGAT,TIN,01,0043,1814.000000,0.177160,34.979040,TIN010043,M,12.96,N,7,N,N,2.000000
HIGH,Tindinyo,Kapsiago A,FEISAL K. KURGAT,TIN,01,0043,1814.000000,0.177160,34.979040,TIN010043,M,12.71,N,7,N,N,2.000000
HIGH,Tindinyo,Kapsiago A,FEISAL K. KURGAT,TIN,01,0043,1814.000000,0.177160,34.979040,TIN010043,M,10.30,N,7,N,N,2.000000
High,Tindinyo,Seminary,FEISAL K. KURGAT,TIN,10,0043,1731.000000,0.177170,34.948330,TIN100043,M,25.54,Y,1,Y,N,4.000000
High,Tindinyo,Seminary,FEISAL K. KURGAT,TIN,10,0043,1731.000000,0.177170,34.948330,TIN100043,M,6.36,N,7,N,N,4.000000
HIGH,Tindinyo,Kapsiago A,DAVID SANG,TIN,01,0046,1837.000000,0.177200,34.977810,TIN010046,M,27.14,N,7,N,N,4.000000
HIGH,Tindinyo,Kapsiago A,DAVID SANG,TIN,01,0046,1837.000000,0.177200,34.977810,TIN010046,M,27.14,N,7,N,N,4.000000
HIGH,Tindinyo,Kapsiago A,DAVID SANG,TIN,01,0046,1837.000000,0.177200,34.977810,TIN010046,M,0.78,N,9,Y,N,4.000000
HIGH,Tindinyo,Kapsiago A,DAVID SANG,TIN,01,0046,1837.000000,0.177200,34.977810,TIN010046,M,0.78,N,9,Y,N,4.000000
HIGH,Tindinyo,Kapsiago A,DAVID SANG,TIN,01,0046,1837.000000,0.177200,34.977810,TIN010046,M,18.80,N,7,N,N,4.000000
HIGH,Tindinyo,Kapsiago A,DAVID SANG,TIN,01,0046,1837.000000,0.177200,34.977810,TIN010046,M,18.80,N,7,N,N,4.000000
HIGH,Tindinyo,Kapsiago A,DAVID SANG,TIN,01,0046,1837.000000,0.177200,34.977810,TIN010046,M,8.79,N,7,N,N,4.000000
HIGH,Tindinyo,Kapsiago A,DAVID SANG,TIN,01,0046,1837.000000,0.177200,34.977810,TIN010046,M,8.79,N,7,N,N,4.000000
HIGH,Tindinyo,Kapsiago A,DAVID SANG,TIN,01,0046,1837.000000,0.177200,34.977810,TIN010046,M,6.79,N,9,N,N,4.000000
HIGH,Tindinyo,Kapsiago A,DAVID SANG,TIN,01,0046,1837.000000,0.177200,34.977810,TIN010046,M,6.79,N,9,N,N,4.000000
HIGH,Tindinyo,Cheptal,FEISAL K. KURGAT,TIN,04,0023,1783.000000,0.177220,34.964880,TIN040023,M,10.21,N,7,Y,N,4.000000
HIGH,Tindinyo,Cheptal,FEISAL K. KURGAT,TIN,04,0023,1783.000000,0.177220,34.964880,TIN040023,M,30.72,Y,1,Y,N,4.000000
HIGH,Tindinyo,Kapsiago B,FEISAL K. KURGAT,TIN,02,0069,1809.000000,0.177230,34.969760,TIN020069,M,1.37,N,7,N,N,4.000000
HIGH,Tindinyo,Kapsiago B,FEISAL K. KURGAT,TIN,02,0069,1809.000000,0.177230,34.969760,TIN020069,M,32.14,Y,1,N,N,4.000000
HIGH,Tindinyo,Mombor A,DAVID SANG,TIN,05,0032,1782.000000,0.177240,34.958350,TIN050032,M,22.88,Y,7,N,N,4.000000
HIGH,Tindinyo,Mombor A,DAVID SANG,TIN,05,0032,1782.000000,0.177240,34.958350,TIN050032,M,1.28,N,9,N,N,4.000000
HIGH,Tindinyo,Kapsiago B,FEISAL K. KURGAT,TIN,02,0158,1824.000000,0.177250,34.974220,TIN020158,M,20.13,N,7,N,N,4.000000
HIGH,Tindinyo,Kapsiago B,FEISAL K. KURGAT,TIN,02,0158,1824.000000,0.177250,34.974220,TIN020158,M,19.80,N,14,N,N,4.000000
HIGH,Tindinyo,Kapsiago B,FEISAL K. KURGAT,TIN,02,0158,1824.000000,0.177250,34.974220,TIN020158,M,5.70,N,9,N,N,4.000000
HIGH,Tindinyo,Kapsiago B,FEISAL K. KURGAT,TIN,02,0158,1824.000000,0.177250,34.974220,TIN020158,M,10.71,N,7,N,N,4.000000
HIGH,Tindinyo,Kapsiago A,DAVID SANG,TIN,01,0070,1852.000000,0.177280,34.982600,TIN010070,M,39.81,Y,1,N,N,4.000000
HIGH,Tindinyo,Kapsiago B,FEISAL K. KURGAT,TIN,02,0051,1819.000000,0.177290,34.971770,TIN020051,M,13.71,N,7,N,N,2.000000
HIGH,Tindinyo,Kapsiago B,FEISAL K. KURGAT,TIN,02,0051,1819.000000,0.177290,34.971770,TIN020051,M,21.64,N,7,N,N,2.000000
HIGH,Tindinyo,Kapsiago B,FEISAL K. KURGAT,TIN,02,0051,1819.000000,0.177290,34.971770,TIN020051,M,50.82,Y,1,Y,N,2.000000
HIGH,Tindinyo,Mombor B,FEISAL K. KURGAT,TIN,06,0019,1776.000000,0.177300,34.961390,TIN060019,M,16.47,N,7,N,N,4.000000
HIGH,Tindinyo,Mombor A,FEISAL K. KURGAT,TIN,05,0013,1779.000000,0.177320,34.959380,TIN050013,M,15.12,N,7,N,N,4.000000
HIGH,Tindinyo,Mombor A,FEISAL K. KURGAT,TIN,05,0013,1779.000000,0.177320,34.959380,TIN050013,M,64.82,Y,1,N,N,4.000000
HIGH,Tindinyo,Kapsiago B,DAVID SANG,TIN,02,0108,1822.000000,0.177370,34.972170,TIN020108,M,15.80,N,7,N,N,4.000000
HIGH,Tindinyo,Kapsiago B,DAVID SANG,TIN,02,0108,1822.000000,0.177370,34.972170,TIN020108,M,18.80,N,7,N,N,4.000000
HIGH,Tindinyo,Kapsiago B,DAVID SANG,TIN,02,0108,1822.000000,0.177370,34.972170,TIN020108,M,43.82,Y,1,N,N,4.000000
HIGH,Tindinyo,Kapsiago B,FEISAL K. KURGAT,TIN,02,0156,1825.000000,0.177370,34.974920,TIN020156,M,12.30,N,7,N,N,2.000000
HIGH,Tindinyo,Kapsiago B,FEISAL K. KURGAT,TIN,02,0156,1825.000000,0.177370,34.974920,TIN020156,M,14.38,N,7,N,N,2.000000
HIGH,Tindinyo,Kapsiago B,FEISAL K. KURGAT,TIN,02,0157,1824.000000,0.177370,34.974400,TIN020157,M,13.21,N,7,N,N,4.000000
High,Tindinyo,Mombor A,DAVID SANG,TIN,05,0010,1783.000000,0.177370,34.960460,TIN050010,M,8.97,N,9,Y,N,4.000000
High,Tindinyo,Mombor A,DAVID SANG,TIN,05,0010,1783.000000,0.177370,34.960460,TIN050010,M,12.65,N,9,Y,N,4.000000
High,Tindinyo,Mombor A,DAVID SANG,TIN,05,0010,1783.000000,0.177370,34.960460,TIN050010,M,28.15,N,14,Y,N,4.000000
HIGH,Tindinyo,Mombor A,FEISAL K. KURGAT,TIN,05,0011,1780.000000,0.177380,34.959700,TIN050011,M,11.29,N,7,N,N,4.000000
HIGH,Tindinyo,Mombor A,FEISAL K. KURGAT,TIN,05,0011,1780.000000,0.177380,34.959700,TIN050011,M,8.53,N,7,N,N,4.000000
HIGH,Tindinyo,Mombor A,FEISAL K. KURGAT,TIN,05,0011,1780.000000,0.177380,34.959700,TIN050011,M,2.19,N,5,N,N,4.000000
HIGH,Tindinyo,Mombor A,FEISAL K. KURGAT,TIN,05,0015,1793.000000,0.177380,34.959220,TIN050015,M,43.81,Y,1,N,N,4.000000
HIGH,Tindinyo,Kapsiago B,DAVID SANG,TIN,02,0066,1815.000000,0.177390,34.970470,TIN020066,M,21.22,N,14,N,N,4.000000
High,Tindinyo,Seminary,FEISAL K. KURGAT,TIN,10,0047,1734.000000,0.177410,34.948630,TIN100047,M,0.69,N,7,Y,Y,4.000000
High,Tindinyo,Seminary,FEISAL K. KURGAT,TIN,10,0047,1734.000000,0.177410,34.948630,TIN100047,M,4.11,N,7,Y,Y,4.000000
High,Tindinyo,Seminary,FEISAL K. KURGAT,TIN,10,0047,1734.000000,0.177410,34.948630,TIN100047,M,27.13,Y,1,Y,Y,4.000000
HIGH,Tindinyo,Kapsiago B,DAVID SANG,TIN,02,0038,1790.000000,0.177420,34.968270,TIN020038,M,52.82,Y,1,N,N,4.000000
HIGH,Tindinyo,Kapsiago B,DAVID SANG,TIN,02,0038,1790.000000,0.177420,34.968270,TIN020038,M,12.79,N,7,N,N,4.000000
HIGH,Tindinyo,Kapsiago B,DAVID SANG,TIN,02,0038,1790.000000,0.177420,34.968270,TIN020038,M,9.79,N,7,N,N,4.000000
High,Tindinyo,Seminary,FEISAL K. KURGAT,TIN,10,0009,1740.000000,0.177470,34.951960,TIN100009,M,6.61,N,7,N,Y,5.000000
High,Tindinyo,Seminary,FEISAL K. KURGAT,TIN,10,0009,1740.000000,0.177470,34.951960,TIN100009,M,10.11,N,7,N,Y,5.000000
High,Tindinyo,Seminary,FEISAL K. KURGAT,TIN,10,0009,1740.000000,0.177470,34.951960,TIN100009,M,33.13,Y,1,N,Y,5.000000
High,Tindinyo,Seminary,FEISAL K. KURGAT,TIN,10,0009,1740.000000,0.177470,34.951960,TIN100009,M,13.03,N,7,N,Y,5.000000
HIGH,Tindinyo,Kapsiago A,FEISAL K. KURGAT,TIN,01,0045,1818.000000,0.177500,34.978900,TIN010045,M,77.34,Y,1,N,N,4.000000
HIGH,Tindinyo,Mombor B,DAVID K. SANG,TIN,06,0006,1783.000000,0.177500,34.961730,TIN060006,M,70.84,Y,1,Y,N,3.000000
HIGH,Tindinyo,Cheptal,DAVID SANG,TIN,04,0030,1782.000000,0.177510,34.965840,TIN040030,M,32.89,Y,1,N,N,4.000000
HIGH,Tindinyo,Cheptal,DAVID SANG,TIN,04,0030,1782.000000,0.177510,34.965840,TIN040030,M,8.79,N,8,N,N,4.000000
HIGH,Tindinyo,Cheptal,DAVID SANG,TIN,04,0030,1782.000000,0.177510,34.965840,TIN040030,M,12.29,N,7,N,N,4.000000
HIGH,Tindinyo,Kapsiago B,DAVID SANG,TIN,02,0120,1820.000000,0.177530,34.973050,TIN020120,M,0.46,N,9,N,Y,4.000000
HIGH,Tindinyo,Kapsiago B,DAVID SANG,TIN,02,0120,1820.000000,0.177530,34.973050,TIN020120,M,6.04,N,9,N,Y,4.000000
HIGH,Tindinyo,Kapsiago B,DAVID SANG,TIN,02,0120,1820.000000,0.177530,34.973050,TIN020120,M,29.72,N,7,N,Y,4.000000
HIGH,Tindinyo,Kapsiago A,DAVID SANG,TIN,01,0048,1831.000000,0.177540,34.979870,TIN010048,M,8.29,N,9,N,N,4.000000
HIGH,Tindinyo,Kapsiago A,DAVID SANG,TIN,01,0048,1831.000000,0.177540,34.979870,TIN010048,M,8.29,N,9,N,N,4.000000
HIGH,Tindinyo,Kapsiago A,DAVID SANG,TIN,01,0048,1831.000000,0.177540,34.979870,TIN010048,M,12.38,N,9,N,N,4.000000
HIGH,Tindinyo,Kapsiago A,DAVID SANG,TIN,01,0048,1831.000000,0.177540,34.979870,TIN010048,M,12.38,N,9,N,N,4.000000
HIGH,Tindinyo,Kapsiago A,DAVID SANG,TIN,01,0048,1831.000000,0.177540,34.979870,TIN010048,M,0.87,N,9,N,N,4.000000
HIGH,Tindinyo,Kapsiago A,DAVID SANG,TIN,01,0048,1831.000000,0.177540,34.979870,TIN010048,M,0.87,N,9,N,N,4.000000
HIGH,Tindinyo,Kapsiago A,DAVID SANG,TIN,01,0048,1831.000000,0.177540,34.979870,TIN010048,M,2.70,N,9,Y,N,4.000000
HIGH,Tindinyo,Kapsiago A,DAVID SANG,TIN,01,0048,1831.000000,0.177540,34.979870,TIN010048,M,2.70,N,9,Y,N,4.000000
HIGH,Tindinyo,Cheptal,DAVID SANG,TIN,04,0055,1807.000000,0.177540,34.970380,TIN040055,M,3.87,N,9,Y,N,5.000000
HIGH,Tindinyo,Cheptal,DAVID SANG,TIN,04,0055,1807.000000,0.177540,34.970380,TIN040055,M,35.72,N,7,N,N,5.000000
HIGH,Tindinyo,Kapsiago B,DAVID SANG,TIN,02,0110,1822.000000,0.177550,34.972300,TIN020110,M,8.79,N,7,Y,N,4.000000
HIGH,Tindinyo,Kapsiago B,DAVID SANG,TIN,02,0110,1822.000000,0.177550,34.972300,TIN020110,M,10.80,N,7,Y,N,4.000000
HIGH,Tindinyo,Kapsiago B,DAVID SANG,TIN,02,0110,1822.000000,0.177550,34.972300,TIN020110,M,44.82,Y,1,Y,N,4.000000
HIGH,Tindinyo,Kapsiago B,FEISAL K. KURGAT,TIN,02,0111,1723.000000,0.177550,34.972240,TIN020111,M,24.80,N,14,N,N,4.000000
HIGH,Tindinyo,Kapsiago B,FEISAL K. KURGAT,TIN,02,0111,1723.000000,0.177550,34.972240,TIN020111,M,12.47,N,7,N,N,4.000000
HIGH,Tindinyo,Kapsiago B,FEISAL K. KURGAT,TIN,02,0111,1723.000000,0.177550,34.972240,TIN020111,M,10.30,N,7,N,N,4.000000
HIGH,Tindinyo,Kapsiago B,FEISAL K. KURGAT,TIN,02,0111,1723.000000,0.177550,34.972240,TIN020111,M,5.46,N,7,N,N,4.000000
HIGH,Tindinyo,Kapsiago B,FEISAL K. KURGAT,TIN,02,0111,1723.000000,0.177550,34.972240,TIN020111,M,0.21,N,7,N,N,4.000000
HIGH,Tindinyo,Kapsiago B,FEISAL K. KURGAT,TIN,02,0111,1723.000000,0.177550,34.972240,TIN020111,M,11.71,N,14,N,N,4.000000
HIGH,Tindinyo,Kapsiago B,FEISAL K. KURGAT,TIN,02,0111,1723.000000,0.177550,34.972240,TIN020111,M,38.73,Y,1,Y,N,4.000000
HIGH,Tindinyo,Cheptal,FEISAL K. KURGAT,TIN,04,0021,1781.000000,0.177580,34.965240,TIN040021,M,28.47,Y,1,N,N,4.000000
HIGH,Tindinyo,Mombor A,FEISAL K. KURGAT,TIN,05,0021,1791.000000,0.177590,34.959010,TIN050021,M,32.64,Y,1,N,N,4.000000
HIGH,Tindinyo,Mombor A,FEISAL K. KURGAT,TIN,05,0021,1791.000000,0.177590,34.959010,TIN050021,M,21.87,N,7,N,N,4.000000
HIGH,Tindinyo,Mombor A,FEISAL K. KURGAT,TIN,05,0021,1791.000000,0.177590,34.959010,TIN050021,M,4.53,N,7,N,N,4.000000
HIGH,Tindinyo,Mombor A,DAVID SANG,TIN,05,0012,1778.000000,0.177600,34.959930,TIN050012,M,22.88,Y,1,N,N,4.000000
